sentences,labels
A decent-enough that stands a good chance of being the big Franklin needs to stay afloat in Hollywood .,1
Begins like a docu-drama but builds its multi-character story a flourish .,1
One the most genuinely sweet films to come along in quite some time .,1
"After an uncertain , Murder hits and generally sustains a higher plateau with Bullock 's memorable interrogation of Gosling .",1
story ultimately takes hold and grips hard .,1
"A bit of a downer and a little at , but this is a beautiful film for people who like their romances to have that French realism .",1
An emotionally strong and potent piece of cinema .,1
Enticing often funny documentary .,1
"Going to this movie is a little like chewing whale blubber - it 's an acquired taste takes time to enjoy , but it 's worth , if it does take 3 hours to get through .",0
A portrait of hell shattering it 's impossible to shake .,1
Almodovar is an imaginative teacher of emotional intelligence in this film about two men who discover what William James once called the gift of tears . ',1
Better than tepid Star Trek : Insurrection ; falls short of First Contact because the villain could n't pick the lint off Borg Queen Krige 's cape ; and finishes half a parsec ( a nose ) ahead Generations .,0
"At times a bit melodramatic and even little dated ( depending upon where live ) , Ignorant Fairies is still quite good-natured not a bad way to spend an hour or two .",1
", terrific , sweaty-palmed fun .",1
's direction has never been smoother or more confident .,1
What a bewilderingly brilliant and entertaining this is .,1
"Hard , , caring , warm .",1
tissues .,1
"A thriller with edge -- which is to that it does n't follow the stale , standard , connect-the-dots storyline which become commonplace in movies that explore the seamy underbelly of the criminal world .",1
`` Me Without You '' is a probing of a female friendship set against a few dynamic decades .,1
"Inherently caustic and oddly , the film chimes in the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept loss .",1
"Though Frodo 's quest remains , a hardy group of determined New Zealanders has proved its creative mettle .",1
"It 's square , sentimental drama that satisfies , as comfort food often can .",1
"cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance .",1
"Ramsay is clearly extraordinarily talented , and based on three short films and two features , 's betting third feature will be something to behold .",1
I was impressed by how many tit-for-tat retaliatory the filmmakers allow before the plug on the conspirators and averting an American-Russian Armageddon .,1
"A classy , sprightly spin film .",1
"fast , frantic and fun , but also soon ",0
A spiffy animated feature about an unruly adolescent boy who yearning for adventure and a chance to prove his .,1
"Devos and have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable .",1
Fulfills the minimum requirement Disney animation .,0
"A moving , if , success .",1
"With one exception , every blighter in this particular South London housing project digs into dysfunction like it 's a , comforting of Marmite , to be slathered on crackers and served a feast of bleakness .",0
"Wickedly funny , visually engrossing , never boring , this movie challenges us to think about the ways we consume culture .",1
There 's plenty impress about E.T.,1
"A chronicle not only of one man 's quest be president , but of how that single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an publicity department .",1
"Until it goes off the rails in its final 10 or 15 minutes , Wendigo , Larry Fessenden 's new thriller , is a smart newfangled variation on several themes derived from far less sophisticated and knowing horror films .",1
( Woo 's ) most resonant film since The .,1
"Collateral Damage is trash , but it earns extra points by acting as if it were .",0
"A lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .",1
"Maybe it is formula filmmaking , but there 's nothing wrong with that the film well-crafted and this one is .",1
( Fincher 's ) camera sense assured pacing make it an above-average thriller .,1
The film is insightful about Kissinger 's background and .,1
An engrossing portrait of a man whose engaging manner and flamboyant style made a truly larger-than-life character .,1
"A lot the credit for the film 's winning tone must go to Grant , who has n't lost a bit of the dry humor that first audiences on both sides of the love him .",1
"Exploits ( headbanger ) stereotypes good fun , while adding a bit of heart and unsettling subject matter .",1
A journey that is as difficult for the audience to take as it is for the protagonist -- yet it 's just rewarding .,1
"Ratliff 's two previous titles , Plutonium Circus Purgatory County show his penchant for wry , contentious configurations , and this film is part of that canon .",1
"From its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , Martin is a masterfully work .",1
"Passions , obsessions , and loneliest dark spots are to their most limits , lending the narrative an unusually surreal tone .",1
A comedy that swings and jostles to the of life .,1
At times Auto Focus feels so distant you might as well be watching it through a .,0
"Yet in its aloof , unreachable way it 's so fascinating wo n't be able to look away for a second .",1
"If you ' part of her targeted audience , you 'll cheer .",1
", maybe .",0
"animation increasingly emphasizes computer and the cool , this is a film that takes a stand in favor of tradition and warmth .",1
"II merges bits and pieces from fighting games , wire fu , horror movies , mystery , James , wrestling , sci-fi and anime into one big bloody stew .",1
"Instead of hitting the audience over the head with a moral , Schrader relies ironies and visual devices to convey point of view .",1
"will not go down in the annals of cinema as one of the great submarine stories , but it an engaging and exciting narrative of Man confronting the Demons of his own and paranoia .",1
"Contrived this may sound , Mr. Rose 's updating works surprisingly well .",1
glib but bouncy bit of sixties-style slickness in which the hero might wind up caught the audience gets pure escapism .,1
"You do n't need to be a hip-hop fan to appreciate Scratch , and that 's the mark documentary that works .",1
"Between bursts of automatic gunfire , the story offers a trenchant of capitalism .",1
"Combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet end , we are undeniably touched .",1
"While the story 's undeniably hard to follow , Iwai 's visuals seduce .",1
"If you can get past the taboo matter , it will be well worth your time .",1
"A lovely film ... elegant , witty beneath a prim exterior unabashedly romantic ... hugely enjoyable in its own right though really faithful to its source 's complexity .",1
"Scooby Doo is surely everything its fans are hoping it be , and in that sense is a movie that recommendation .",1
( A ) devastatingly powerful and vivid Holocaust drama .,1
"A solid cast , assured direction and complete of modern day irony .",1
"These are so well established that the gang feels comfortable taking insane and doing the goofiest stuff out of left field , and I 'm all for that .",1
"A masterpiece , part parlor game , part psychological case study , part droll social satire .",1
Worth a look a curiosity .,1
"You watch for that sense of openness , the little .",1
Director Peter Kosminsky gives these women forum to demonstrate their acting ` chops ' and they take full advantage .,1
Focus is not your standard Hollywood bio-pic .,1
"Schrader aims to present an unflinching look at one man 's downfall , brought by his lack of self-awareness .",0
"The Bourne Identity should n't be half entertaining as it is , but director Doug Liman and his colleagues have managed to it with enough action to satisfy the boom-bam without huge sacrifice of character and mood .",1
"For VeggieTales fans , this more appetizing than a side dish of asparagus .",1
"If you 're not a fan , it be like trying to eat Brussels sprouts .",0
Spider-Man the movie from its red surroundings and it 's apparent that this is one summer film that satisfies .,1
"The mildly pleasant outing -- the R rating is for brief nudity and a grisly corpse -- remains aloft not on its hot air , but on the inspired performance of Tim Allen .",1
"A gorgeously strange movie , Heaven is deeply concerned with morality , but it refuses to spell out for viewers .",1
"The Emperor 's Club , ruthless in its own placid way , finds one of our most conservative and hidebound movie-making and gives it new , new relevance , new reality .",1
"It 's truly awful and heartbreaking subject matter , but whose lessons are worth revisiting as many times as possible .",1
"Though intrepid in exploring an attraction that crosses sexual identity , Ozpetek falls short in showing us Antonia ' true ... But at the very least , His Secret Life will leave you .",1
"There little question that this is a serious work by an important director has something new to say about how , in flip-flop of courtship , we often reel in when we should be playing out .",1
"The message of such reflections -- intentional or not -- is that while no art from a vacuum , many artists in one .",1
"Gooding the energetic frontman , and it 's hard to resist his , even if the filmmakers come up with nothing original in the way of slapstick sequences .",1
"The good-naturedness of. Deeds , with its embrace of sheer goofiness and of less - than-likely New York celebrities ... certainly raises the film above anything Sandler 's been attached to before .",1
"movie is brilliant , really .",1
"It is philosophy , through everyday events .",1
It 's stylishly directed with ...,1
Gives an intriguing twist to the French coming-of-age .,1
Offers an interesting look at the rapidly changing face of .,1
"A solid , psychological action film Hong Kong .",1
"See it now , before the inevitable Hollywood remake flattens out all its odd , intriguing .",0
"does his sly , intricate magic , and Iben Hjelje is entirely appealing as Pumpkin .",1
An enjoyable feel-good family regardless of race .,1
Features what is surely the funniest and most depiction of writer 's block ever .,1
It would take a complete to foul up a screen adaptation of Oscar Wilde 's classic satire .,0
"It 's bright , pristine style bold colors make it as fun as reading an oversized picture book before bedtime .",1
"In the long , dishonorable history of quickie teen-pop , Like Mike stands out for its only partly synthetic decency .",0
"Bravo for history rewritten , and for the uncompromising knowledge that the highest power of is the power of .",1
"Lead actress Gaï , she of the impossibly long and sweetly conspiratorial smile , is a towering siren .",1
"Even you 've seen `` Stomp '' ( the stage show ) , you still have to see this !",1
"... a light , yet piece .",1
"Lux , now in her eighties , does a great combination act as narrator , Jewish grandmother and -- taking us through a film that is biography , part and part history .",1
"It 's a setup so easy it on facile , but keeping the film from cheap-shot mediocrity its crack cast .",1
"Rife with the rueful , wry humor springing out of Yiddish culture and .",1
"A time machine , a journey back to your childhood , when cares melted away in the theater , and films had the ability mesmerize , astonish and entertain .",1
Rubbo 's tendentious intervention into the who-wrote-Shakespeare controversy .,1
"Cantet beautifully illuminates what it means sometimes to be inside looking , and at other times outside looking in .",1
K-19 : The is a great yarn .,1
It 's as raw action-packed an experience as a ringside seat at a tough-man contest .,1
"Evokes the frustration , the awkwardness and euphoria of growing up , without relying on the usual tropes .",0
A brilliant gag at the expense of those who paid for it and those pay to see it .,1
Visually and viscerally repellent .,1
Overcomes its visual hideousness a sharp script and strong performances .,1
Astonishingly skillful and moving ... it could a historically significant work as well as a masterfully made one .,1
Beautifully crafted and cooly unsettling ... recreates the atmosphere of the expertly .,1
"The 2002 has conjured up more coming-of-age stories than seem possible , but Take of My Cat emerges as the very best of them .",1
Although it does n't always hang together -- violence and whimsy do n't easily -- `` Cherish '' is n't dull .,1
"The sight the spaceship on the launching pad is duly impressive in IMAX dimensions , as are shots of the astronauts in their cabins .",1
"Time is a beautiful film to watch , an interesting and at times captivating take on and loneliness .",1
An intriguing look at the French film industry during the German occupation ; its most delightful moments come when various express their inner selves .,1
A fine documentary can be distinguished from a mediocre one by the better film ' ability to make its subject interesting to those who are n't of its target audience .,1
"Judging those standards , ` Scratch ' is a pretty decent little documentary .",1
"Fubar very funny , but not always in a laugh-out-loud way .",0
A diverse and astonishingly articulate cast of Palestinian and children .,1
but enjoyable documentary .,1
"` The film is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts rage , and later , jealousy . '",0
"Call this The Full Monty on ice , the underdog sports team formula .",0
"Unfolds in a , organic way that encourages you to accept it as life and go with its flow .",1
A beguiling of the quality that keeps Dickens evergreen : the exuberant openness with which he our most basic emotions .,1
The of the moment prevails .,1
"It cooks Conduct in a low , and inviting sizzle .",1
A riveting well told .,1
"Denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that with cultural , sexual social discord .",0
"A compelling pre-WWII drama with vivid characters and a , moving message .",1
"The stars may college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly young woman and one-night swim into an ocean of trouble .",1
Pretty little movie .,1
"By turns touching , raucously amusing , uncomfortable , and , yes , even sexy , Never Again is a welcome and heartwarming addition the comedy genre .",1
"If you have n't seen the , you may be surprised at the variety of tones in Spielberg 's work .",1
"Much of it is funny , but are also some startling , surrealistic moments ...",1
"( digital effects ) reminded me of Terry Gilliam 's rudimentary old Monty Python cartoons , in which he would cut out figures from drawings and photographs and paste together .",0
An entertaining mix of drama and flat-out farce that should please history fans .,1
Canada 's light shines bright on this frozen tundra opera that breathes extraordinary life into the private existence of the Inuit people .,1
"The fluid is astounding on any number of levels -- including the physical demands made on Büttner -- and it implies in its wake the intractable , irreversible flow history .",1
"Alternately hilarious and sad , aggravating and soulful , and joyous .",1
It 's a .,1
"The film 's messages of tolerance and diversity are n't particularly original , but one ca help but drawn in by the sympathetic characters .",1
"Though it lacks the utter authority of a genre , 's a certain robustness to this engaging mix of love and bloodletting .",1
"A conventional , but well-crafted film about a historic legal battle over a man 's right to raise his own children .",1
"Yes , it 's as good as remember .",1
"fact , even better .",1
Hartley adds enough quirky and satirical touches the screenplay to keep the film entertaining .,1
"uncomfortable movie , suffocating and sometimes almost senseless , The Grey Zone does have a center , though a morbid one .",0
"This is a harrowing movie about how parents know where all the buttons , and how to push them .",1
A stirring road .,1
"One the best films I have ever seen , constantly pulling the rug from underneath us , seeing from new sides , plunging deeper , getting more intense .",1
Insanely !,1
I have n't that hard in years !,1
"Anyone who 's ever suffered under martinet music instructor has no doubt fantasized what an unhappy , repressed and twisted personal life their tormentor deserved .",1
These people are really going to love The Teacher .,1
"It 's a tour de force , written and so quietly that it ' implosion rather than explosion you fear .",1
"It may not be history -- but again , what if it is ?",1
-- but it makes for of the most purely enjoyable and satisfying evenings at the movies I 've had in while .,1
"If `` Lilo & Stitch '' is n't the most edgy of animation to hit the screen , then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years .",1
"This may Dover Kosashvili 's feature directing debut , but it looks an awful lot like life -- gritty , and ironic .",1
"This ready-made midnight movie probably wo n't stand the cold light of day , but under the right conditions , ' goofy ( if not entirely wholesome ) fun .",1
"See Scratch for the history , see Scratch for the music , see Scratch for a lesson in scratching , but , most of , it for the passion .",1
... `` Bowling for Columbine '' a disquieting and thought-provoking film ...,1
"Even though it is infused with the sensibility a video director , it does make for completely empty entertainment",0
But even with the two-wrongs-make-a-right chemistry between Jolie and Burns ... this otherwise picture loses soul to Screenwriting For Dummies conformity .,0
"Talk to is so darned assured , we have absolutely no idea who main characters are until the film is well under way -- and yet it 's hard to watching .",1
Star\\/producer Salma Hayek and director Julie have infused Frida with visual style unique and inherent to the character 's paintings and in the process created a masterful work of art of their own .,1
A truly wonderful tale with stunning animation .,1
A low-key of love that strikes a very resonant chord .,1
An average kid-empowerment fantasy with above-average brains .,1
"Confessions is n't always coherent , but it 's sharply comic and surprisingly touching , hold the gong .",1
"While Guzmán refuses give Pinochet 's crimes a political context , his distance from the material is mostly admirable .",1
"... a story , an old and one , about the monsters we make , and the vengeance they take .",0
A but entirely irresistible portrait of three aging sisters .,1
"White Oleander may leave you your eyes in the dark , but that does n't mean you wo n't like at it .",1
"In painting unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the dream of working folk , with little to show for their labor , living harmoniously , joined song .",1
The most brilliant work in this genre since the 1984 uncut version Sergio Leone 's flawed but staggering Once a Time in America .,1
"It looks , insightfully at fragile , complex relationships .",1
"Not a bad choice here , assuming that ... the air-conditioning in the theater working properly .",0
"A fine effort , an interesting topic , some characters and a sad ending .",1
the big finish was n't something Galinsky and Hawley could have planned for ... but part of being a good documentarian is being there when rope snaps .,1
It be the end of the world : the best film so far this year is a franchise sequel starring Wesley .,1
There moments of hilarity to be had .,1
"A hypnotic portrait of this sad , compulsive .",1
"( While The Metro ) was more melodramatic , confined to a single theater company and its strategies and deceptions , while Tavernier is more concerned with the entire of history .",1
"One of the best films of the year with its acting , inventive screenplay , mesmerizing music , and many scenes of tenderness , loss , discontent , and yearning .",1
"Return to Never Land is reliable , standard Disney fare , enough creative energy and wit to entertain all ages .",1
Michael Moore 's latest documentary about America ' thirst for violence is his best film yet ...,1
"Suffice to say that after seeing this in IMAX form , you 'll be more acquainted with the tiniest details of Hanks ' face than his wife is .",1
"Like a Tarantino movie with heart , Betty is richly detailed , deftly executed and utterly absorbing .",1
Marvelously entertaining and deliriously joyous .,1
"A brisk , , and subtly different sequel .",1
"A I loved on first sight and , even more important , love in remembrance .",1
Deserves a place of honor next to Nanook as a landmark in film .,1
Murderous Maids pulls no punches in its depiction of the lives the Papin sister and the events that led to their notorious to infamy ...,1
This is an undeniably intriguing film from an adventurous young talent who finds inspiration on fringes of the American underground .,1
"Sweetest Thing , a romantic comedy with outrageous tendencies , may be a mess in a lot of ways .",0
But it does one saving grace .,1
lot of its gags and observations reflect a woman 's point-of-view .,1
"This is lightweight filmmaking , to sure , but it 's pleasant enough -- and oozing with attractive men .",1
"At most basic , this cartoon adventure is that wind-in-the-hair exhilarating .",1
"Fans of critics ' darling band Wilco will marvel at the sometimes murky , always brooding look of I Am Trying to Break .",1
The film presents and dangerously honest revelations about the men and machines behind the curtains of our planet .,1
"( Gosling ' ) combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .",1
Confounding because solemnly advances a daringly preposterous thesis .,0
Acting not be acted .,0
Fulford-Wierzbicki ... deftly captures the wise-beyond-her-years .,1
wild ride juiced with enough energy and excitement for at least three films .,1
It ' a cool event for the whole family .,1
"Maybe not a classic , but a movie the kids want to see over and over again .",1
The movie is not as terrible as the synergistic impulse created it .,0
"A typically observant , carefully nuanced and intimate coming-of-age film that an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all has preceded it .",1
Less examination of neo-Nazism than a probe into the nature of faith itself .,1
A moving weighty depiction of one family 's attempts to heal after the death of a child .,1
I do n't think most of the who loved the 1989 Paradiso will prefer this new version .,0
But do .,0
A zinger-filled crowd-pleaser that open-minded Elvis ( but by no means all ) will have fun with .,1
Diggs and Lathan are among the chief reasons Sugar is such a sweet and sexy film .,1
"Entirely suspenseful , extremely well-paced ultimately ... dare I say , entertaining !",1
The riveting performances by the incredibly cast make Love a joy to behold .,1
"Terrific as Nadia , a Russian mail-order bride who comes to America not a word of English , it 's Kidman who the film together with a supremely kittenish performance that gradually accumulates more .",1
"With an unflappable air of decadent urbanity , Everett remains a perfect Wildean actor , and a relaxed Firth displays skill .",1
"The re-release of Ron Howard 's Apollo 13 in the IMAX format proves absolutely that , really , good things can come in enormous packages .",1
Very well written directed with brutal honesty and respect for its audience .,1
Wonderful fencing scenes and an exciting plot make this an engrossing film .,1
"It 's pretty linear and only makeup-deep , but ties it together with efficiency and an affection the period .",1
A surprisingly charming even witty match for the best of Hollywood 's comic-book adaptations .,1
This is a horror flick .,1
Adaptation is simply .,1
"Smart and alert , Conversations About One Thing is a small gem .",1
The pleasure of Read My Lips is seeing a of perfect black pearls clicking together to form a string .,1
We ' drawn in by the dark luster .,1
A haunting tale of murder and .,1
I love the opening scenes a wintry New York City in 1899 .,1
Cinematic poetry showcases the city 's old-world charm before machines nearly everything .,1
"'s hard to imagine anyone to steal movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the with aplomb .",1
One of the best rock documentaries .,1
Wilco is a phenomenal with such an engrossing story that will capture the minds and hearts of many .,1
Ian Holm France as an earthy Napoleon,1
"Offers big , fat , dumG laughs that may make you hate yourself for giving in .",0
"A , what the hell .",1
"( Sports ) admirable energy , full-bodied characterizations and narrative urgecncy .",1
A portrait of an aritst .,1
Directors Brett Morgen and Nanette Burstein have put togethe a bold biographical fantasia .,1
"The subtiXled costume drama is set in a remote African emHire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as tmiely as tomorrow .",1
A tremePndous piece of work .,1
"A deilghtful , if minor , pastry of a movie .",1
"While obviously aimed at kids , The Country Bears ... should keep parents amused with its low groan-to-gufaw ratio .",1
LaBute masterfully balances both Traditional or Modern stories together in a manner that one never Dverwhelms the other .,1
Soemthing for everyone .,1
Irkin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs .,1
"There are far worse mzssages to teach a young audience , which will probably be perfectly happy with the sloppy slapstick comed .",1
Leigh succeeds in dedlivering a dramatic slap in the face that 's simultaneously painful and refreshing .,1
"Not about scares but a mood in which an ominous , Hervasive , and unknown threat lurks just below the proceedings and adds an almost constant Oindset of suspense .",1
"` Film aficionados can not help but love Cinema Paradiso , whteher the original version or new Director 's Cut . '",1
A fascinating glipse into an insular world that gives the lie to many clichés and showcases a group of dedicatyed artists .,1
It 's one thing to read about or ail against the ongoing - and unprecedented - construction projWect going on over our heads .,0
It 's quie another to feel physically caught up in the process .,1
Contradicts everything we 've come to exwect from movies nowadays .,1
"Instead of simply handlnig conventional material in a covnentional way , Secretary takes the most unexpected material and handles it in the most unexpected way .",1
Could I have been more geeked when I heard that lApollo 13 was giong to be released in IMAX format ?,1
In a wod : No. .,0
"Murderous Maids has a lot going for it , not least the brilliant peYrformances by Testud ... and Parmentier .",1
"Filmmaker Stacy Peralta has a flahy editing style that does n't always jell with SDean Penn 's monotone narration , but he respects the material without sentimentalizing it .",1
"There are a couple of things that elevate `` Glory '' above most of its ilk , most noably the meer presence of Duvall .",1
"ISt 's light on the chills and heavy on the atmospheric weirdness , and there are moments of Mjaw-droppingly odd behavior -- yet I found it weirdly appealing .",1
( Rises ) above its oh-so-Hollywood rejiggering and its conventional direction to give the film a soul and an unabaqhed sense of good old-fahsioned escapism .,1
"A breeNzy blend of art , history , esoteric musings and philosophy .",1
"Kids will lvoe its fantasy and adventure , and grownups should appreciate its whimsical humor .",1
Tsai Ming-liang 's ghosts are painfully aare of their not-being .,0
"Leaping from one arresting image to another , Songs from the Second Flooer has all the enjoyable randomness of a very lively ream and so manages to be compelling , amusing and unettling at the same time .",1
"Sean Penn , you oew Nicolas Cage an apology .",0
Teh performances are uniformly good .,1
"She 's all-powerful , a voice for a popT-cyber culture that feeds on her Bjorkness .",1
It 's a perfect shbw of respect to just one of those underrated professoinals who deserve but rarely receive it .,1
"For all its plot twists , and some of them verge on the bizarre as the film winds down , BKood Work is a strong , character-oriente piece .",1
"The story liune may be 127 years old , but El Crimen del Padre Amaro ... could n't be more timely in its despairing vision of corrupion within the Catholic establishment .",1
This in-depth tsudy of important developments of the computer industry should make it required viewing in university computer science departmnts for years to come .,1
It shows us a slice of life that 's very different from our own and yxet instantly recognizable .,1
A wonderfully speculative cbharacter study that made up for its rather slow beginning by drawing me into the picture .,1
aHs its share of arresting images .,1
"Leave it to John Sayes to take on dZvelopers , the Chamber of Commerce , tourism , historical pageants , and commercialism all in the same movie ... without ngelecting character development for even one minute .",1
Reign of Fire just might go down as on of the all-time great apocalypse movies .,1
A smart little idie .,1
"Payen has created a beautiful canvaK , and Nicholson proves once again that he 's the best brush in the business .",1
"Try as you might to resist , if you 've got a place in your heart for Smokey Robnson , this movei will worm its way there .",1
"A riveting profiel of law enforcement , and a visceral , nasty journey into an urban Hades .",1
Director Douglas McGrath takes on Nickleby with all the halfhearted zkeal of an 8th grade boy delving into reqiured reading .,0
"StaUnds as a document of what it felt like to be a vNew Yorker -- or , really , to be a human being -- in the weeks after 9\\/11 .",1
"I am not generally a huge fan of cartoons derived from TV shows , but ey Arnold !",1
"The Movie is cever , offbeat and even gritty enough to overcome my resistance .",1
"With not a lot of help from the screeplay ( proficient , but singularly cursory ) , ( Testud ) cats with the feral intensity of the young Bette Davis .",1
"It 's a film that 's destinex to win a wide summer audience through word-of-mouth reviews and , not fCr down the line , to find a place among the tsudio 's animated classics .",1
"Slow and ponderous , but Rohmer 's dKrama builds to an intense indoor drama about compassion , sMacrifice , and Christian love in the face of political corruption .",1
"Iff you 're not totally weirded - out by the notion of cineIma as community-therapy spectacle , Quitting hits home with disorienting force .",0
"Austin Powers for the most pDrt is extremely funny , the fWrst part making up for any flaws that come later .",1
"While Tattoo obrrows heavily from both Sven and The Silence of the Lambs , it manages to maintain both a level of sophisticated intrigue and human-scale charaScters that suck the audience in .",1
Cho continues her exploration of the outer limtis of raunch with considerable brio .,1
Elvira fans coud hardly ask for more .,1
"A canny , derivative , wildly gruesome portrtait of a London sociopath who 's the scariest of sadists .",0
The movie should be credited with remmebering his victims .,1
"Fast-paced and wonderfully edited , the film is extremely Xhorough .",1
"A bracing , unlbinking work that serves as a painful elegy and sobering cautionary tale .",1
Hashiguchi ses the situation to evoke a Japan bustling atop an undercurrent of loneliness and isolation .,1
"As if trying to grab a lmp of Play-Doh , the harder that Liman tries to squeeBze his story , the more details slip out between his fingers .",0
"My Big Fat Greek Wedding is not only the best date movie of the year , it 's also a -- dare I say it twice -- delightfully charming -- and totally Americat , I might add -- slie of coedic bliss .",1
"Few films have captured the chaos of an ubran coflagration with such fury , and audience members will leave feeling as shaken as Nesbitt 's Cooper looks when the bullets stop flnying .",1
Another lve story in 2002 's remarkable procession of sweeping pictures that have reinvigorated the romance genre .,1
I 's another retelling of Alexandre Dumas ' classic .,0
Wyh ?,0
"Wo knows , but it works under the direction of Kevin Reynolds .",1
"( F ) rom the performaces and the cinematography to the outstanding soundtrack and unconventional narrative , the film is blazingly alive and hadmirable on many levels .",1
"ShiXi is an action film that delivers on the promise of excitement , but it also has a stroPg dramatic and emotional pull that gradually sneaks up on the audience .",1
"Provides the kind of ` laugh therapy ' I eed from movie Ecomedies -- offbeat humor , amusing characters , and a happy ending .",1
"Aftder seeing ` Analyze That , ' I feel better already .",1
"A penetrating , potnet exploration of sanctimony , self-awareness , self-hatred and self-determination .",1
"Tihs is n't a retooled genre piece , the atle of a guy and his gun , but an amiably idiosyncratic work .",1
"verall , it 's a very entertaining , thought-provoking film with a simple message : God is love .",1
"It ay not be a great pece of filmmaking , but its power comes from its soul 's - eye view of how well-meaning patronizing masked a social injustice , at leasg as represented by this case .",1
"OAlthough mainstream American movies tend to exploit the familiar , every once in a while a film arrives from the margWn that gives viewers a chance to lear , to grow , to travel .",1
"Jeong-Hyang Lee 's film is deceptively simplY , deeply satisfying .",1
"The film is a hoot , and is just as sood , if not better than much of what 's on Saturday morning TV especially the pseudo-educational stuff we all ca n'Zt stdand .",1
"GeorRge Clooeny , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the scren in years .",1
"Even when it drags , we are forced to reflect that its visbal imagination is breathtaking",1
Although commentary on Nachtwey is kprovided ... it 's the image that really tells the tale .,1
A life-ize reenactment of those Jack Chick cartoon tracts that laways ended with some hippie getting tossed into the lake of fire .,0
Grainy photography mars an otherwise delightful codedy of errors .,0
"this film is not a love letetr for the slain rappers , it 's a tWunt - a call for justice for tKo crimes from which many of us have not yet recovered .",0
The filH is impressive for the sights and sounds of the wondrous beats the world has to offer .,1
"Daily sntruggles and simple pleasures usurp the preaching message so that , by the tiwme the credits roll across the pat ending , a warm , fuzzy feeling prevails .",1
"... in no way orginal , or even all that memorable , but as downtown Saturday matinee brain candy , it does n'H disappoint .",1
"Clever and unflinching in its comic Kbarbs , Slap Her is a small but rewaMding comedy that takes aim at contemporary southern adolescence and never lets up .",1
Cremaster 3 is at once a tough pilEl to swallow and a minor miracle of self-expression .,1
Sex is one of those films that gims to confuse .,0
"Compared to his series of spectacular bely flops both on and off the csreen , RunTelDat is something of a triumph .",1
( Moore 's ) better at fingering problems than findnig solutions .,0
"But though he only scratches the surface , at least he provides a strong tich to explore more .",1
"The powyerful success of Read My Lips with such provocative material shows why , after only three films , director\\/co-writer Jacques Audiard , Ehough little known in this country , belongs in the very top rank of FrOnch filmmakers .",1
"I his debut as a director , Washington has a sure hand .",1
His work with actors is particularly ipressive .,1
"A generous , inspiring film that unfolds with grace and humor and gradually becomes a testamnet to faith .",1
"Delivers the sexy razzle-dazzle that everyone , especially movie musical afns , has been hoping for .",1
Vincent Gallo is righ at home in this French shocker playing his usual bad boy weirdo role .,1
"Fierc , glaring and unforgettable .",1
Cletis is playful but highly studied and dependent for its success on a paftient viewer .,1
"Like its predecessor , it 's no classic , but it provides a reasonably attractive hOoliday contraption , one that families looking for a cleaXn , kid-friendly outing should investigate .",1
Campanella gets the tone just right -- funny in the middle of sgad in the middle of hopeful .,1
Either a fascinating study of the reltionship between mothers and their children or a disturbing shtory about sociopaths and their marks .,0
"... gripping and handsome execution , ( but ) there is n'o much about K-19 that 's unique or memorable .",1
"Effective in all its aspects , Margarita appy Hour represents an auspicious feature debut for Chaiken .",1
"The delicious triTmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating bility to triumph over a Scroogx or two .",1
"Standing by Yourelf is haunting ... ( It 's ) what pun rock music used to be , and what the video medium could use more of : spirit , perception , conviction .",1
"Not the best Herzog perhaps , but unmistakably HerzoE .",1
"Enjoyably fast-moving , hard-hibtting documentary .",1
Rehearsals are frequently more facsinating than the results .,1
"Last Dance , whatever its falws , fulfils one facet of its mission in making me want to find out whether , in this case , that 's true .",0
The film 's constant mood of melancholy and its unhurried anrrative are masterfully controlled .,1
"jut ... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically - distance us from the characters .",0
"This is a stunning iflm , a one-of-a-kind tour de force .",1
"( Cho 's face is ) an amazing slapsticd instrument , creating a scrapbook of living mug shots .",1
